Date,Team,Opponent, Score,Opponent Score,Home,Playoff Game?, Odds Open, Line Open,Win %,Total DVOA Rank,Total DVOA,Weighted DVOA Rank,Weighted DVOA,Offense DVOA Rank,Offense DVOA,Offense Weighted DVOA Rank,Offense Weighted DVOA,Defense DVOA Rank,Defense DVOA,Defense Weighted DVOA Rank,Defense Weighted DVOA,Special Teams DVOA Rank,Special Teams DVOA,Special Teams Weighted DVOA Rank,Special Teams Weighted DVOA,OffenseDVOA Rank,OffenseDVOA,Offense WeightedDVOA Rank,Offense WeightedDVOA,PassOffense Rank,PassOffense,RushOffense Rank,RushOffense,DefenseDVOA Rank,DefenseDVOA,Defense WeightedDVOA Rank,Defense WeightedDVOA,PassDefense Rank,PassDefense,RushDefense Rank,RushDefense,Opponent Win %,Opponent Total DVOA Rank,Opponent Total DVOA,Opponent Weighted DVOA Rank,Opponent Weighted DVOA,Opponent Offense DVOA Rank,Opponent Offense DVOA,Opponent Offense Weighted DVOA Rank,Opponent Offense Weighted DVOA,Opponent Defense DVOA Rank,Opponent Defense DVOA,Opponent Defense Weighted DVOA Rank,Opponent Defense Weighted DVOA,Opponent Special Teams DVOA Rank,Opponent Special Teams DVOA,Opponent Special Teams Weighted DVOA Rank,Opponent Special Teams Weighted DVOA,Opponent OffenseDVOA Rank,Opponent OffenseDVOA,Opponent Offense WeightedDVOA Rank,Opponent Offense WeightedDVOA,Opponent PassOffense Rank,Opponent PassOffense,Opponent RushOffense Rank,Opponent RushOffense,Opponent DefenseDVOA Rank,Opponent DefenseDVOA,Opponent Defense WeightedDVOA Rank,Opponent Defense WeightedDVOA,Opponent PassDefense Rank,Opponent PassDefense,Opponent RushDefense Rank,Opponent RushDefense,Wins,Losses,Ties,Opponent Wins,Opponent Losses,Opponent Ties
2015 Week 9,TEN,NO,34,28,,N,4.58,7.5,0.142857143,28,-0.199,29,-0.237,31,-0.211,32,-0.235,8,-0.042,10,-0.026,23,-0.031,22,-0.028,31,-0.211,32,-0.235,32,-0.178,22,-0.162,8,-0.042,10,-0.026,7,-0.079,30,0,0.5,18,-0.064,17,-0.054,7,0.113,7,0.118,30,0.14,30,0.135,24,-0.036,24,-0.037,7,0.113,7,0.118,8,0.256,8,0.011,30,14,30,0.135,32,31.3,16,-0.139,1,6,,4,4,
2015 Week 9,JAX,NYJ,23,28,,N,3.93,7.5,0.285714286,26,-0.175,27,-0.177,19,-0.039,19,-0.035,21,0.064,23,0.071,30,-0.073,31,-0.071,19,-0.039,19,-0.035,12,0.183,31,-0.306,21,0.064,23,0.071,29,0.279,6,-0.217,0.571428571,5,0.21,5,0.206,8,0.095,8,0.102,6,-0.176,6,-0.167,28,-0.061,28,-0.064,8,0.095,8,0.102,6,0.372,19,-0.155,6,-17.6,6,-0.167,6,-9.3,1,-0.342,2,5,,4,3,
2015 Week 9,OAK,PIT,35,38,,N,2.86,5.5,0.571428571,9,0.123,8,0.151,6,0.136,4,0.156,18,0.029,16,0.021,9,0.016,9,0.016,6,0.136,4,0.156,5,0.379,16,-0.073,18,0.029,16,0.021,19,0.174,5,-0.218,0.5,10,0.119,12,0.115,5,0.139,6,0.123,13,-0.004,11,-0.012,20,-0.024,19,-0.019,5,0.139,6,0.123,9,0.252,2,0.091,13,-0.4,11,-0.012,15,11,11,-0.18,4,3,,4,4,
2015 Week 9,CLE,CIN,10,31,,N,5.04,10.5,0.25,24,-0.163,24,-0.152,25,-0.104,25,-0.096,27,0.106,26,0.101,5,0.047,6,0.046,25,-0.104,25,-0.096,15,0.138,29,-0.272,27,0.106,26,0.101,22,0.205,29,-0.002,1,3,0.306,3,0.292,2,0.259,2,0.255,12,-0.01,14,0.007,7,0.037,7,0.043,2,0.259,2,0.255,1,0.524,3,0.077,12,-1,14,0.007,10,4.1,22,-0.095,2,6,,7,0,
2014 Playoffs,SEA,NE,24,28,,Y,1.68,-3,0.75,1,0.318,1,0.349,4,0.174,5,0.164,2,-0.16,1,-0.201,19,-0.017,19,-0.016,4,0.174,5,0.164,8,0.287,1,0.234,2,-0.16,1,-0.201,3,-0.076,3,-0.276,0.75,5,0.216,2,0.283,6,0.139,4,0.182,12,-0.021,14,-0.042,5,0.057,5,0.059,6,0.139,4,0.182,5,0.355,12,-0.045,12,-2.1,14,-0.042,15,5.4,13,-0.126,12,4,,12,4,
2014 Playoffs,NE,IND,45,7,,Y,1.33,-7.5,0.75,5,0.216,2,0.283,6,0.139,4,0.182,12,-0.021,14,-0.042,5,0.057,5,0.059,6,0.139,4,0.182,5,0.355,12,-0.045,12,-0.021,14,-0.042,15,0.054,13,-0.126,0.6875,14,0.045,15,0.023,18,-0.013,21,-0.078,11,-0.025,9,-0.074,8,0.033,9,0.027,18,-0.013,21,-0.078,11,0.192,32,-0.269,11,-2.5,9,-0.074,10,2.6,18,-0.093,12,4,,11,5,
2014 Playoffs,SEA,GB,28,22,,Y,1.34,-7,0.75,1,0.318,1,0.349,4,0.174,5,0.164,2,-0.16,1,-0.201,19,-0.017,19,-0.016,4,0.174,5,0.164,8,0.287,1,0.234,2,-0.16,1,-0.201,3,-0.076,3,-0.276,0.75,3,0.23,4,0.238,1,0.252,1,0.276,16,-0.001,20,-0.007,22,-0.023,30,-0.045,1,0.252,1,0.276,1,0.499,10,-0.008,16,-0.1,20,-0.007,13,4.9,22,-0.065,12,4,,12,4,
2014 Playoffs,DEN,IND,13,24,,Y,1.3,-7.5,0.75,2,0.289,3,0.242,3,0.203,6,0.15,4,-0.123,5,-0.127,27,-0.037,25,-0.035,3,0.203,6,0.15,3,0.397,4,0.052,4,-0.123,5,-0.127,7,-0.04,2,-0.283,0.6875,14,0.045,15,0.023,18,-0.013,21,-0.078,11,-0.025,9,-0.074,8,0.033,9,0.027,18,-0.013,21,-0.078,11,0.192,32,-0.269,11,-2.5,9,-0.074,10,2.6,18,-0.093,12,4,,11,5,
2014 Playoffs,GB,DAL,26,21,,Y,1.35,-6.5,0.75,3,0.23,4,0.238,1,0.252,1,0.276,16,-0.001,20,-0.007,22,-0.023,30,-0.045,1,0.252,1,0.276,1,0.499,10,-0.008,16,-0.001,20,-0.007,13,0.049,22,-0.065,0.75,6,0.166,5,0.227,5,0.172,3,0.198,18,0.015,17,-0.011,13,0.009,13,0.017,5,0.172,3,0.198,4,0.36,3,0.066,18,1.5,17,-0.011,16,6.8,23,-0.062,12,4,,12,4,
2014 Playoffs,SEA,CAR,31,17,,Y,1.18,-11,0.75,1,0.318,1,0.349,4,0.174,5,0.164,2,-0.16,1,-0.201,19,-0.017,19,-0.016,4,0.174,5,0.164,8,0.287,1,0.234,2,-0.16,1,-0.201,3,-0.076,3,-0.276,0.466666667,24,-0.095,23,-0.063,20,-0.049,20,-0.067,15,-0.009,8,-0.078,30,-0.055,32,-0.074,20,-0.049,20,-0.067,21,0.071,17,-0.1,15,-0.9,8,-0.078,14,5.4,17,-0.101,12,4,,7,8,1
2014 Playoffs,NE,BAL,35,31,,Y,1.29,-7.5,0.75,5,0.216,2,0.283,6,0.139,4,0.182,12,-0.021,14,-0.042,5,0.057,5,0.059,6,0.139,4,0.182,5,0.355,12,-0.045,12,-0.021,14,-0.042,15,0.054,13,-0.126,0.625,4,0.221,6,0.225,9,0.098,8,0.072,9,-0.043,12,-0.054,2,0.08,1,0.099,9,0.098,8,0.072,6,0.312,14,-0.053,9,-4.3,12,-0.054,17,6.9,6,-0.214,12,4,,10,6,
2014 Playoffs,CAR,ARI,27,16,,Y,1.44,-5.5,0.466666667,24,-0.095,23,-0.063,20,-0.049,20,-0.067,15,-0.009,8,-0.078,30,-0.055,32,-0.074,20,-0.049,20,-0.067,21,0.071,17,-0.1,15,-0.009,8,-0.078,14,0.054,17,-0.101,0.6875,20,-0.025,24,-0.068,23,-0.092,24,-0.1,7,-0.088,11,-0.068,21,-0.022,26,-0.036,23,-0.092,24,-0.1,20,0.078,29,-0.195,7,-8.8,11,-0.068,9,0.7,4,-0.243,7,8,1,11,5,
2014 Playoffs,IND,CIN,26,10,,Y,1.5,-4,0.6875,14,0.045,15,0.023,18,-0.013,21,-0.078,11,-0.025,9,-0.074,8,0.033,9,0.027,18,-0.013,21,-0.078,11,0.192,32,-0.269,11,-0.025,9,-0.074,10,0.026,18,-0.093,0.666666667,13,0.045,16,0.023,17,-0.009,18,-0.061,14,-0.012,16,-0.03,6,0.042,7,0.053,17,-0.009,18,-0.061,22,0.062,7,0.004,14,-1.2,16,-0.03,8,-1.5,27,-0.007,11,5,,10,5,1
2014 Playoffs,PIT,BAL,17,30,,Y,1.6,-3,0.6875,8,0.113,7,0.151,2,0.229,2,0.238,30,0.125,28,0.102,12,0.009,14,0.015,2,0.229,2,0.238,2,0.461,9,-0.006,30,0.125,28,0.102,31,0.268,19,-0.092,0.625,4,0.221,6,0.225,9,0.098,8,0.072,9,-0.043,12,-0.054,2,0.08,1,0.099,9,0.098,8,0.072,6,0.312,14,-0.053,9,-4.3,12,-0.054,17,6.9,6,-0.214,11,5,,10,6,
2014 Playoffs,DAL,DET,24,20,,Y,1.32,-7,0.75,6,0.166,5,0.227,5,0.172,3,0.198,18,0.015,17,-0.011,13,0.009,13,0.017,5,0.172,3,0.198,4,0.36,3,0.066,18,0.015,17,-0.011,16,0.068,23,-0.062,0.6875,11,0.075,14,0.037,19,-0.035,17,-0.043,1,-0.167,6,-0.119,31,-0.057,27,-0.039,19,-0.035,17,-0.043,19,0.105,28,-0.186,1,-16.7,6,-0.119,4,-6.6,1,-0.351,12,4,,11,5,
2014 Playoffs,NE,SEA,28,24,,Y,2.32,3,0.75,5,0.216,2,0.283,6,0.139,4,0.182,12,-0.021,14,-0.042,5,0.057,5,0.059,6,0.139,4,0.182,5,0.355,12,-0.045,12,-0.021,14,-0.042,15,0.054,13,-0.126,0.75,1,0.318,1,0.349,4,0.174,5,0.164,2,-0.16,1,-0.201,19,-0.017,19,-0.016,4,0.174,5,0.164,8,0.287,1,0.234,2,-16,1,-0.201,3,-7.6,3,-0.276,12,4,,12,4,
2014 Playoffs,IND,NE,7,45,,Y,3.64,7.5,0.6875,14,0.045,15,0.023,18,-0.013,21,-0.078,11,-0.025,9,-0.074,8,0.033,9,0.027,18,-0.013,21,-0.078,11,0.192,32,-0.269,11,-0.025,9,-0.074,10,0.026,18,-0.093,0.75,5,0.216,2,0.283,6,0.139,4,0.182,12,-0.021,14,-0.042,5,0.057,5,0.059,6,0.139,4,0.182,5,0.355,12,-0.045,12,-2.1,14,-0.042,15,5.4,13,-0.126,11,5,,12,4,
2014 Playoffs,GB,SEA,22,28,,Y,3.6,7,0.75,3,0.23,4,0.238,1,0.252,1,0.276,16,-0.001,20,-0.007,22,-0.023,30,-0.045,1,0.252,1,0.276,1,0.499,10,-0.008,16,-0.001,20,-0.007,13,0.049,22,-0.065,0.75,1,0.318,1,0.349,4,0.174,5,0.164,2,-0.16,1,-0.201,19,-0.017,19,-0.016,4,0.174,5,0.164,8,0.287,1,0.234,2,-16,1,-0.201,3,-7.6,3,-0.276,12,4,,12,4,
2014 Playoffs,IND,DEN,24,13,,Y,3.89,7.5,0.6875,14,0.045,15,0.023,18,-0.013,21,-0.078,11,-0.025,9,-0.074,8,0.033,9,0.027,18,-0.013,21,-0.078,11,0.192,32,-0.269,11,-0.025,9,-0.074,10,0.026,18,-0.093,0.75,2,0.289,3,0.242,3,0.203,6,0.15,4,-0.123,5,-0.127,27,-0.037,25,-0.035,3,0.203,6,0.15,3,0.397,4,0.052,4,-12.3,5,-0.127,7,-4,2,-0.283,11,5,,12,4,
2014 Playoffs,DAL,GB,21,26,,Y,3.52,6.5,0.75,6,0.166,5,0.227,5,0.172,3,0.198,18,0.015,17,-0.011,13,0.009,13,0.017,5,0.172,3,0.198,4,0.36,3,0.066,18,0.015,17,-0.011,16,0.068,23,-0.062,0.75,3,0.23,4,0.238,1,0.252,1,0.276,16,-0.001,20,-0.007,22,-0.023,30,-0.045,1,0.252,1,0.276,1,0.499,10,-0.008,16,-0.1,20,-0.007,13,4.9,22,-0.065,12,4,,12,4,
2014 Playoffs,CAR,SEA,17,31,,Y,5.61,11,0.466666667,24,-0.095,23,-0.063,20,-0.049,20,-0.067,15,-0.009,8,-0.078,30,-0.055,32,-0.074,20,-0.049,20,-0.067,21,0.071,17,-0.1,15,-0.009,8,-0.078,14,0.054,17,-0.101,0.75,1,0.318,1,0.349,4,0.174,5,0.164,2,-0.16,1,-0.201,19,-0.017,19,-0.016,4,0.174,5,0.164,8,0.287,1,0.234,2,-16,1,-0.201,3,-7.6,3,-0.276,7,8,1,12,4,
2014 Playoffs,BAL,NE,31,35,,Y,4.05,7.5,0.625,4,0.221,6,0.225,9,0.098,8,0.072,9,-0.043,12,-0.054,2,0.08,1,0.099,9,0.098,8,0.072,6,0.312,14,-0.053,9,-0.043,12,-0.054,17,0.069,6,-0.214,0.75,5,0.216,2,0.283,6,0.139,4,0.182,12,-0.021,14,-0.042,5,0.057,5,0.059,6,0.139,4,0.182,5,0.355,12,-0.045,12,-2.1,14,-0.042,15,5.4,13,-0.126,10,6,,12,4,
2014 Playoffs,ARI,CAR,16,27,,Y,3.01,5.5,0.6875,20,-0.025,24,-0.068,23,-0.092,24,-0.1,7,-0.088,11,-0.068,21,-0.022,26,-0.036,23,-0.092,24,-0.1,20,0.078,29,-0.195,7,-0.088,11,-0.068,9,0.007,4,-0.243,0.466666667,24,-0.095,23,-0.063,20,-0.049,20,-0.067,15,-0.009,8,-0.078,30,-0.055,32,-0.074,20,-0.049,20,-0.067,21,0.071,17,-0.1,15,-0.9,8,-0.078,14,5.4,17,-0.101,11,5,,7,8,1
2014 Playoffs,CIN,IND,10,26,,Y,2.81,4,0.666666667,13,0.045,16,0.023,17,-0.009,18,-0.061,14,-0.012,16,-0.03,6,0.042,7,0.053,17,-0.009,18,-0.061,22,0.062,7,0.004,14,-0.012,16,-0.03,8,-0.015,27,-0.007,0.6875,14,0.045,15,0.023,18,-0.013,21,-0.078,11,-0.025,9,-0.074,8,0.033,9,0.027,18,-0.013,21,-0.078,11,0.192,32,-0.269,11,-2.5,9,-0.074,10,2.6,18,-0.093,10,5,1,11,5,
2014 Playoffs,BAL,PIT,30,17,,Y,2.5,3,0.625,4,0.221,6,0.225,9,0.098,8,0.072,9,-0.043,12,-0.054,2,0.08,1,0.099,9,0.098,8,0.072,6,0.312,14,-0.053,9,-0.043,12,-0.054,17,0.069,6,-0.214,0.6875,8,0.113,7,0.151,2,0.229,2,0.238,30,0.125,28,0.102,12,0.009,14,0.015,2,0.229,2,0.238,2,0.461,9,-0.006,30,12.5,28,0.102,31,26.8,19,-0.092,10,6,,11,5,
2014 Playoffs,DET,DAL,20,24,,Y,3.73,7,0.6875,11,0.075,14,0.037,19,-0.035,17,-0.043,1,-0.167,6,-0.119,31,-0.057,27,-0.039,19,-0.035,17,-0.043,19,0.105,28,-0.186,1,-0.167,6,-0.119,4,-0.066,1,-0.351,0.75,6,0.166,5,0.227,5,0.172,3,0.198,18,0.015,17,-0.011,13,0.009,13,0.017,5,0.172,3,0.198,4,0.36,3,0.066,18,1.5,17,-0.011,16,6.8,23,-0.062,11,5,,12,4,
2014 Week 17,PIT,CIN,27,17,,N,1.54,-3.5,0.666666667,8,0.089,10,0.102,1,0.24,2,0.244,32,0.147,29,0.133,15,-0.005,16,-0.009,1,0.24,2,0.244,1,0.472,7,0.022,32,0.147,29,0.133,31,0.294,19,-0.079,0.714285714,13,0.064,14,0.04,15,0.003,17,-0.042,15,-0.003,15,-0.007,5,0.058,4,0.075,15,0.003,17,-0.042,19,0.088,8,0.009,15,-0.3,15,-0.007,9,-1.5,30,0.012,10,5,,10,4,1
2014 Week 17,DEN,OAK,47,14,,N,1.11,-14.5,0.733333333,2,0.282,3,0.235,3,0.204,6,0.152,4,-0.122,5,-0.128,28,-0.045,29,-0.044,3,0.204,6,0.152,3,0.422,6,0.027,4,-0.122,5,-0.128,7,-0.03,2,-0.3,0.2,28,-0.274,28,-0.274,30,-0.187,28,-0.191,26,0.077,26,0.061,16,-0.01,19,-0.022,30,-0.187,28,-0.191,29,-0.084,30,-0.241,26,7.7,26,0.061,30,26.2,14,-0.136,11,4,,3,12,
2014 Week 17,SF,ARI,20,17,,N,1.39,-4.5,0.466666667,15,0.043,15,0.037,18,-0.028,18,-0.049,6,-0.108,7,-0.114,25,-0.038,21,-0.028,18,-0.028,18,-0.049,18,0.092,15,-0.084,6,-0.108,7,-0.114,5,-0.06,10,-0.178,0.733333333,21,-0.021,22,-0.053,25,-0.108,24,-0.126,5,-0.111,8,-0.107,22,-0.024,27,-0.035,25,-0.108,24,-0.126,21,0.072,29,-0.22,5,-11.1,8,-0.107,8,-1.9,3,-0.264,7,8,,11,4,
2014 Week 17,SEA,STL,20,6,,N,1.14,-13,0.733333333,1,0.295,2,0.306,4,0.184,5,0.175,3,-0.136,2,-0.155,21,-0.024,20,-0.024,4,0.184,5,0.175,8,0.305,1,0.243,3,-0.136,2,-0.155,6,-0.043,4,-0.259,0.4,18,0.008,9,0.11,23,-0.08,20,-0.064,8,-0.059,6,-0.124,8,0.029,7,0.05,23,-0.08,20,-0.064,26,-0.029,12,-0.035,8,-5.9,6,-0.124,13,5.1,6,-0.22,11,4,,6,9,
2014 Week 17,ATL,CAR,3,34,,N,1.47,-3,0.4,17,0.017,18,0.018,8,0.117,8,0.101,30,0.125,28,0.102,10,0.025,11,0.02,8,0.117,8,0.101,7,0.31,20,-0.111,30,0.125,28,0.102,28,0.231,25,-0.024,0.428571429,26,-0.144,25,-0.151,20,-0.054,23,-0.077,18,0.03,16,-0.006,32,-0.06,32,-0.08,20,-0.054,23,-0.077,23,0.063,19,-0.109,18,3,16,-0.006,19,11.5,17,-0.09,6,9,,6,8,1
2014 Week 17,BAL,CLE,20,10,,N,1.12,-8.5,0.6,4,0.223,5,0.232,10,0.103,11,0.079,9,-0.042,12,-0.051,1,0.079,1,0.101,10,0.103,11,0.079,9,0.296,11,-0.026,9,-0.042,12,-0.051,17,0.078,5,-0.227,0.466666667,23,-0.086,24,-0.107,24,-0.102,27,-0.175,12,-0.017,10,-0.067,14,-0.002,14,0.001,24,-0.102,27,-0.175,22,0.071,25,-0.176,12,-1.7,10,-0.067,4,-6.9,31,0.043,9,6,,7,8,
2014 Week 17,GB,DET,30,20,,N,1.3,-7.5,0.733333333,5,0.219,4,0.234,2,0.24,1,0.257,13,-0.009,14,-0.029,23,-0.03,31,-0.053,2,0.24,1,0.257,2,0.468,10,-0.01,13,-0.009,14,-0.029,11,0.034,20,-0.064,0.733333333,10,0.085,13,0.051,19,-0.045,19,-0.061,1,-0.181,3,-0.147,29,-0.051,28,-0.035,19,-0.045,19,-0.061,20,0.085,27,-0.18,1,-18.1,3,-0.147,2,-9.1,1,-0.355,11,4,,11,4,
2014 Week 17,HOU,JAX,23,17,,N,1.21,-10,0.533333333,20,-0.009,16,0.036,21,-0.06,22,-0.073,7,-0.092,4,-0.144,27,-0.04,26,-0.034,21,-0.06,22,-0.073,16,0.133,23,-0.161,7,-0.092,4,-0.144,3,-0.082,16,-0.106,0.2,31,-0.326,29,-0.301,31,-0.249,31,-0.247,19,0.038,20,0.023,26,-0.038,22,-0.031,31,-0.249,31,-0.247,32,-0.282,22,-0.143,19,3.8,20,0.023,21,11.9,22,-0.055,8,7,,3,12,
2014 Week 17,KC,SD,19,7,,N,1.71,-3,0.533333333,9,0.085,8,0.111,12,0.064,12,0.057,20,0.039,19,0.021,4,0.061,3,0.076,12,0.064,12,0.057,14,0.159,4,0.042,20,0.039,19,0.021,16,0.077,27,-0.013,0.6,19,-0.001,19,0.01,11,0.091,9,0.087,25,0.073,21,0.043,19,-0.019,23,-0.034,11,0.091,9,0.087,6,0.335,28,-0.185,25,7.3,21,0.043,27,22.8,15,-0.124,8,7,,9,6,
2014 Week 17,MIA,NYJ,24,37,,N,1.41,-4.5,0.533333333,12,0.064,17,0.031,9,0.109,7,0.11,14,-0.007,23,0.045,30,-0.052,24,-0.034,9,0.109,7,0.11,11,0.198,2,0.103,14,-0.007,23,0.045,10,0.016,24,-0.036,0.2,27,-0.208,27,-0.222,29,-0.143,25,-0.144,22,0.049,22,0.044,17,-0.016,25,-0.034,29,-0.143,25,-0.144,30,-0.099,18,-0.1,22,4.9,22,0.044,25,21.3,8,-0.181,8,7,,3,12,
2014 Week 17,MIN,CHI,13,9,,N,1.39,-7.5,0.4,24,-0.108,23,-0.083,22,-0.068,15,-0.032,24,0.065,27,0.085,9,0.025,8,0.034,22,-0.068,15,-0.032,28,-0.062,5,0.036,24,0.065,27,0.085,22,0.123,28,-0.006,0.333333333,25,-0.138,26,-0.205,13,0.014,16,-0.038,29,0.122,31,0.151,24,-0.031,17,-0.017,13,0.014,16,-0.038,13,0.164,16,-0.085,29,12.2,31,0.151,29,24.3,23,-0.054,6,9,,5,10,
2014 Week 17,NE,BUF,9,17,,N,1.43,-10.5,0.8,3,0.239,1,0.331,6,0.149,3,0.197,11,-0.032,9,-0.07,6,0.058,5,0.065,6,0.149,3,0.197,4,0.376,13,-0.043,11,-0.032,9,-0.07,12,0.043,11,-0.143,0.533333333,11,0.073,11,0.088,27,-0.132,26,-0.144,2,-0.144,1,-0.174,3,0.061,6,0.058,27,-0.132,26,-0.144,25,-0.024,26,-0.179,2,-14.4,1,-0.174,1,-14.7,13,-0.139,12,3,,8,7,
2014 Week 17,NYG,PHI,26,34,,N,1.69,-2.5,0.4,22,-0.072,21,-0.038,17,-0.015,14,-0.004,23,0.058,24,0.049,13,0.001,12,0.015,17,-0.015,14,-0.004,15,0.159,21,-0.131,23,0.058,24,0.049,20,0.118,26,-0.023,0.6,7,0.117,7,0.15,14,0.007,13,0.012,10,-0.036,11,-0.062,2,0.075,2,0.076,14,0.007,13,0.012,17,0.105,14,-0.048,10,-3.6,11,-0.062,18,8.9,7,-0.195,6,9,,9,6,
2014 Week 17,TB,NO,20,23,,N,2.8,4,0.133333333,32,-0.331,30,-0.322,32,-0.271,32,-0.308,21,0.043,18,0.012,18,-0.017,15,-0.002,32,-0.271,32,-0.308,31,-0.181,32,-0.274,21,0.043,18,0.012,24,0.196,12,-0.14,0.4,14,0.054,12,0.051,7,0.121,10,0.085,27,0.088,25,0.06,11,0.021,10,0.026,7,0.121,10,0.085,10,0.239,9,0.008,27,8.8,25,0.06,23,15.5,29,-0.003,2,13,,6,9,
2014 Week 17,TEN,IND,10,27,,N,3.73,7.5,0.133333333,30,-0.292,31,-0.367,28,-0.132,30,-0.197,31,0.139,32,0.153,20,-0.021,18,-0.017,28,-0.132,30,-0.197,24,-0.022,24,-0.167,31,0.139,32,0.153,26,0.22,32,0.047,0.666666667,16,0.026,20,0,16,-0.008,21,-0.066,16,-0.002,13,-0.037,7,0.032,9,0.028,16,-0.008,21,-0.066,12,0.18,31,-0.243,16,-0.2,13,-0.037,14,6.5,18,-0.089,2,13,,10,5,
2014 Week 17,WAS,DAL,17,44,,N,3.37,6.5,0.266666667,29,-0.284,32,-0.388,26,-0.123,29,-0.196,28,0.103,30,0.142,31,-0.058,30,-0.05,26,-0.123,29,-0.196,27,-0.042,17,-0.097,28,0.103,30,0.142,32,0.302,9,-0.179,0.733333333,6,0.151,6,0.209,5,0.167,4,0.193,17,0.021,17,-0.003,12,0.005,13,0.013,5,0.167,4,0.193,5,0.37,3,0.048,17,2.1,17,-0.003,15,7.7,21,-0.059,4,11,,11,4,
2014 Week 17,CIN,PIT,17,27,,N,2.66,3.5,0.714285714,13,0.064,14,0.04,15,0.003,17,-0.042,15,-0.003,15,-0.007,5,0.058,4,0.075,15,0.003,17,-0.042,19,0.088,8,0.009,15,-0.003,15,-0.007,9,-0.015,30,0.012,0.666666667,8,0.089,10,0.102,1,0.24,2,0.244,32,0.147,29,0.133,15,-0.005,16,-0.009,1,0.24,2,0.244,1,0.472,7,0.022,32,14.7,29,0.133,31,29.4,19,-0.079,10,4,1,10,5,
2014 Week 17,OAK,DEN,14,47,,N,8.36,14.5,0.2,28,-0.274,28,-0.274,30,-0.187,28,-0.191,26,0.077,26,0.061,16,-0.01,19,-0.022,30,-0.187,28,-0.191,29,-0.084,30,-0.241,26,0.077,26,0.061,30,0.262,14,-0.136,0.733333333,2,0.282,3,0.235,3,0.204,6,0.152,4,-0.122,5,-0.128,28,-0.045,29,-0.044,3,0.204,6,0.152,3,0.422,6,0.027,4,-12.2,5,-0.128,7,-3,2,-0.3,3,12,,11,4,
2014 Week 17,ARI,SF,17,20,,N,3.27,4.5,0.733333333,21,-0.021,22,-0.053,25,-0.108,24,-0.126,5,-0.111,8,-0.107,22,-0.024,27,-0.035,25,-0.108,24,-0.126,21,0.072,29,-0.22,5,-0.111,8,-0.107,8,-0.019,3,-0.264,0.466666667,15,0.043,15,0.037,18,-0.028,18,-0.049,6,-0.108,7,-0.114,25,-0.038,21,-0.028,18,-0.028,18,-0.049,18,0.092,15,-0.084,6,-10.8,7,-0.114,5,-6,10,-0.178,11,4,,7,8,
2014 Week 17,STL,SEA,6,20,,N,6.94,13,0.4,18,0.008,9,0.11,23,-0.08,20,-0.064,8,-0.059,6,-0.124,8,0.029,7,0.05,23,-0.08,20,-0.064,26,-0.029,12,-0.035,8,-0.059,6,-0.124,13,0.051,6,-0.22,0.733333333,1,0.295,2,0.306,4,0.184,5,0.175,3,-0.136,2,-0.155,21,-0.024,20,-0.024,4,0.184,5,0.175,8,0.305,1,0.243,3,-13.6,2,-0.155,6,-4.3,4,-0.259,6,9,,11,4,
2014 Week 17,CAR,ATL,34,3,,N,2.93,3,0.428571429,26,-0.144,25,-0.151,20,-0.054,23,-0.077,18,0.03,16,-0.006,32,-0.06,32,-0.08,20,-0.054,23,-0.077,23,0.063,19,-0.109,18,0.03,16,-0.006,19,0.115,17,-0.09,0.4,17,0.017,18,0.018,8,0.117,8,0.101,30,0.125,28,0.102,10,0.025,11,0.02,8,0.117,8,0.101,7,0.31,20,-0.111,30,12.5,28,0.102,28,23.1,25,-0.024,6,8,1,6,9,
2014 Week 17,CLE,BAL,10,20,,N,7.71,8.5,0.466666667,23,-0.086,24,-0.107,24,-0.102,27,-0.175,12,-0.017,10,-0.067,14,-0.002,14,0.001,24,-0.102,27,-0.175,22,0.071,25,-0.176,12,-0.017,10,-0.067,4,-0.069,31,0.043,0.6,4,0.223,5,0.232,10,0.103,11,0.079,9,-0.042,12,-0.051,1,0.079,1,0.101,10,0.103,11,0.079,9,0.296,11,-0.026,9,-4.2,12,-0.051,17,7.8,5,-0.227,7,8,,9,6,
2014 Week 17,DET,GB,20,30,,N,3.94,7.5,0.733333333,10,0.085,13,0.051,19,-0.045,19,-0.061,1,-0.181,3,-0.147,29,-0.051,28,-0.035,19,-0.045,19,-0.061,20,0.085,27,-0.18,1,-0.181,3,-0.147,2,-0.091,1,-0.355,0.733333333,5,0.219,4,0.234,2,0.24,1,0.257,13,-0.009,14,-0.029,23,-0.03,31,-0.053,2,0.24,1,0.257,2,0.468,10,-0.01,13,-0.9,14,-0.029,11,3.4,20,-0.064,11,4,,11,4,
2014 Week 17,JAX,HOU,17,23,,N,5.08,10,0.2,31,-0.326,29,-0.301,31,-0.249,31,-0.247,19,0.038,20,0.023,26,-0.038,22,-0.031,31,-0.249,31,-0.247,32,-0.282,22,-0.143,19,0.038,20,0.023,21,0.119,22,-0.055,0.533333333,20,-0.009,16,0.036,21,-0.06,22,-0.073,7,-0.092,4,-0.144,27,-0.04,26,-0.034,21,-0.06,22,-0.073,16,0.133,23,-0.161,7,-9.2,4,-0.144,3,-8.2,16,-0.106,3,12,,8,7,
