Date, Team,Opponent, Score,Opponent Score,Playoff Game?,Home, Odds Open, Line Open
2018 Week 10,SEA,LAR,31,36,N,N,4.75,10.00
2018 Week 10,LAC,OAK,20,6,N,N,1.22,-10.00
2018 Week 10,DET,CHI,22,34,N,N,3.20,6.50
2018 Week 10,NO,CIN,51,14,N,N,1.42,-4.00
2018 Week 10,ATL,CLE,16,28,N,N,1.45,-4.00
2018 Week 10,JAX,IND,26,29,N,N,2.40,3.50
2018 Week 10,ARI,KC,14,26,N,N,10.00,16.50
2018 Week 10,BUF,NYJ,41,10,N,N,4.00,8.00
2018 Week 10,WAS,TB,16,3,N,N,2.15,1.00
2018 Week 10,NE,TEN,10,34,N,N,1.33,-7.00
2018 Week 10,CAR,PIT,21,52,N,N,2.75,5.00
2018 Week 10,TEN,DAL,28,14,N,N,3.20,4.50
2018 Week 9,GB,NE,17,31,N,N,3.00,6.50
2018 Week 9,LAR,NO,35,45,N,N,2.05,1.00
2018 Week 9,HOU,DEN,19,17,N,N,2.20,2.50
2018 Week 9,LAC,SEA,25,17,N,N,2.00,2.00
2018 Week 9,PIT,BAL,23,16,N,N,2.30,3.00
2018 Week 9,CHI,BUF,41,9,N,N,1.22,-8.50
2018 Week 9,TB,CAR,28,42,N,N,3.40,6.50
2018 Week 9,KC,CLE,37,21,N,N,1.25,-8.00
2018 Week 9,NYJ,MIA,6,13,N,N,2.40,3.00
2018 Week 9,DET,MIN,9,24,N,N,2.90,5.00
2018 Week 9,ATL,WAS,38,14,N,N,2.05,2.00
2018 Week 9,OAK,SF,3,34,N,N,2.45,3.00
2018 Week 9,NE,BUF,25,6,N,N,1.09,-13.00
2018 Week 9,NO,MIN,30,20,N,N,2.00,1.50
2017 Playoffs,PHI,NE,41,33,Y,N,3.10,6.00
2017 Playoffs,MIN,PHI,7,38,Y,N,1.59,-3.50
2017 Playoffs,JAX,NE,20,24,Y,N,4.46,9.50
2017 Playoffs,NO,MIN,24,29,Y,N,2.70,3.50
2017 Playoffs,JAX,PIT,45,42,Y,N,3.77,7.50
2017 Playoffs,TEN,NE,14,35,Y,N,7.44,13.50
2017 Playoffs,ATL,PHI,10,15,Y,N,1.70,-2.50
2017 Playoffs,CAR,NO,26,31,Y,N,3.16,6.00
2017 Playoffs,BUF,JAX,3,10,Y,N,4.01,7.50
2017 Playoffs,ATL,LAR,26,13,Y,N,3.05,6.00
2017 Playoffs,TEN,KC,22,21,Y,N,3.81,7.50
2017 Week 17,KC,DEN,27,24,N,N,2.61,3.50
2017 Week 17,OAK,LAC,10,30,N,N,4.30,9.00
2017 Week 17,SF,LAR,34,13,N,N,2.71,6.50
2017 Week 17,ARI,SEA,26,24,N,N,3.93,7.50
2017 Week 17,CAR,ATL,10,22,N,N,2.78,3.50
2017 Week 17,CIN,BAL,31,27,N,N,4.77,10.00
2017 Week 17,GB,DET,11,35,N,N,3.85,7.50
2017 Week 17,HOU,IND,13,22,N,N,2.81,0.00
2017 Week 17,BUF,MIA,22,16,N,N,1.68,-3.00
2017 Week 17,CHI,MIN,10,23,N,N,6.52,12.50
2017 Week 17,NYJ,NE,6,26,N,N,9.50,16.50
2017 Week 17,WAS,NYG,10,18,N,N,1.57,-3.50
2017 Week 17,DAL,PHI,6,0,N,N,1.65,0.00
2017 Week 17,CLE,PIT,24,28,N,N,7.47,16.00
2017 Week 17,NO,TB,24,31,N,N,1.32,-7.50
2017 Week 17,JAX,TEN,10,15,N,N,2.71,6.00
2017 Week 16,OAK,PHI,10,19,N,N,4.30,9.00
2017 Week 16,PIT,HOU,34,6,N,N,1.25,-10.00
2017 Week 16,NYG,ARI,0,23,N,N,2.75,4.50
2017 Week 16,SEA,DAL,21,12,N,N,2.81,4.50
2017 Week 16,JAX,SF,33,44,N,N,1.51,-4.50
2017 Week 16,TB,CAR,19,22,N,N,4.46,10.00
2017 Week 16,CLE,CHI,3,20,N,N,3.31,7.00
2017 Week 16,DET,CIN,17,26,N,N,1.48,-4.00
2017 Week 16,MIA,KC,13,29,N,N,4.46,10.00
2017 Week 16,BUF,NE,16,37,N,N,5.61,12.50
2017 Week 16,ATL,NO,13,23,N,N,3.11,5.50
2017 Week 16,LAC,NYJ,14,7,N,N,1.36,-7.50
2017 Week 16,LAR,TEN,27,23,N,N,1.37,-6.50
2017 Week 16,DEN,WAS,11,27,N,N,2.59,4.00
2017 Week 16,MIN,GB,16,0,N,N,1.26,-9.00
2017 Week 16,IND,BAL,16,23,N,N,7.38,13.50
2017 Week 15,ATL,TB,24,21,N,N,1.40,-6.00
2017 Week 15,DAL,OAK,20,17,N,N,1.71,-2.50
2017 Week 15,NE,PIT,27,24,N,N,1.81,-2.00
2017 Week 15,TEN,SF,23,25,N,N,2.13,2.00
2017 Week 15,LAR,SEA,42,7,N,N,2.10,0.00
2017 Week 15,MIA,BUF,16,24,N,N,2.53,3.50
2017 Week 15,GB,CAR,24,31,N,N,2.23,3.00
2017 Week 15,BAL,CLE,27,10,N,N,1.33,-7.50
2017 Week 15,HOU,JAX,7,45,N,N,5.98,11.00
2017 Week 15,CIN,MIN,7,34,N,N,5.61,11.50
2017 Week 15,NYJ,NO,19,31,N,N,10.16,14.50
2017 Week 15,PHI,NYG,34,29,N,N,1.30,-7.50
2017 Week 15,ARI,WAS,15,20,N,N,2.86,4.00
2017 Week 15,LAC,KC,13,30,N,N,1.88,0.00
2017 Week 15,CHI,DET,10,20,N,N,3.39,6.50
2017 Week 15,DEN,IND,25,13,N,N,1.81,-1.50
2017 Week 14,NE,MIA,20,27,N,N,1.20,-12.00
2017 Week 14,BAL,PIT,38,39,N,N,3.01,6.00
2017 Week 14,PHI,LAR,43,35,N,N,2.14,1.00
2017 Week 14,DAL,NYG,30,10,N,N,1.51,-6.00
2017 Week 14,TEN,ARI,7,12,N,N,1.67,-3.00
2017 Week 14,NYJ,DEN,0,23,N,N,1.93,-1.00
2017 Week 14,WAS,LAC,13,30,N,N,3.27,6.50
2017 Week 14,IND,BUF,7,13,N,N,2.33,3.50
2017 Week 14,MIN,CAR,24,31,N,N,1.72,-2.00
2017 Week 14,CHI,CIN,33,7,N,N,3.31,6.00
2017 Week 14,GB,CLE,27,21,N,N,1.61,-4.00
2017 Week 14,SF,HOU,26,16,N,N,2.35,1.50
2017 Week 14,SEA,JAX,24,30,N,N,2.34,3.00
2017 Week 14,OAK,KC,15,26,N,N,2.76,4.00
2017 Week 14,DET,TB,24,21,N,N,1.66,-2.00
2017 Week 14,NO,ATL,17,20,N,N,1.87,1.50
2017 Week 13,PIT,CIN,23,20,N,N,1.43,-6.00
2017 Week 13,PHI,SEA,10,24,N,N,1.44,-3.50
2017 Week 13,LAR,ARI,32,16,N,N,1.35,-6.50
2017 Week 13,NYG,OAK,17,24,N,N,3.77,7.50
2017 Week 13,CLE,LAC,10,19,N,N,7.71,13.00
2017 Week 13,MIN,ATL,14,9,N,N,2.40,3.00
2017 Week 13,DET,BAL,20,44,N,N,2.29,3.00
2017 Week 13,NE,BUF,23,3,N,N,1.26,-7.50
2017 Week 13,SF,CHI,15,14,N,N,2.65,4.00
2017 Week 13,TB,GB,20,26,N,N,2.22,-1.50
2017 Week 13,IND,JAX,10,30,N,N,4.54,8.50
2017 Week 13,DEN,MIA,9,35,N,N,1.92,-1.00
2017 Week 13,CAR,NO,21,31,N,N,2.84,4.00
2017 Week 13,KC,NYJ,31,38,N,N,1.62,-4.00
2017 Week 13,HOU,TEN,13,24,N,N,3.48,7.50
2017 Week 13,WAS,DAL,14,38,N,N,2.09,1.50
2017 Week 12,HOU,BAL,16,23,N,N,3.64,7.50
2017 Week 12,GB,PIT,28,31,N,N,7.71,13.50
2017 Week 12,JAX,ARI,24,27,N,N,1.46,-4.00
2017 Week 12,DEN,OAK,14,21,N,N,3.01,5.00
2017 Week 12,NO,LAR,20,26,N,N,2.28,2.50
2017 Week 12,SEA,SF,24,13,N,N,1.36,-7.00
2017 Week 12,TB,ATL,20,34,N,N,4.46,10.00
2017 Week 12,CLE,CIN,16,30,N,N,4.22,8.00
2017 Week 12,TEN,IND,20,16,N,N,1.56,-4.50
2017 Week 12,BUF,KC,16,10,N,N,4.85,9.50
2017 Week 12,MIA,NE,17,35,N,N,10.44,17.00
2017 Week 12,CAR,NYJ,35,27,N,N,1.51,-4.50
2017 Week 12,CHI,PHI,3,31,N,N,7.71,13.50
2017 Week 12,NYG,WAS,10,20,N,N,3.69,7.50
2017 Week 12,LAC,DAL,28,6,N,N,1.75,2.50
2017 Week 11,MIN,DET,30,23,N,N,1.78,1.00
2017 Week 11,ATL,SEA,34,31,N,N,2.40,3.00
2017 Week 11,PHI,DAL,37,9,N,N,1.61,-3.50
2017 Week 11,CIN,DEN,20,17,N,N,2.27,2.50
2017 Week 11,NE,OAK,33,8,N,N,1.35,-5.50
2017 Week 11,BUF,LAC,24,54,N,N,3.14,4.50
2017 Week 11,DET,CHI,27,24,N,N,1.67,-3.00
2017 Week 11,JAX,CLE,19,7,N,N,1.28,-7.50
2017 Week 11,BAL,GB,23,0,N,N,1.85,-2.00
2017 Week 11,ARI,HOU,21,31,N,N,2.06,0.00
2017 Week 11,TB,MIA,30,20,N,N,1.88,0.00
2017 Week 11,LAR,MIN,7,24,N,N,2.22,2.50
2017 Week 11,WAS,NO,31,34,N,N,4.14,7.50
2017 Week 11,KC,NYG,9,12,N,N,1.24,-11.00
2017 Week 10,TEN,PIT,17,40,N,N,3.56,7.00
2017 Week 10,MIA,CAR,21,45,N,N,4.46,10.00
2017 Week 10,NE,DEN,41,16,N,N,1.32,-7.50
2017 Week 10,DAL,ATL,7,27,N,N,2.41,3.00
2017 Week 10,NYG,SF,21,31,N,N,2.06,1.00
2017 Week 10,HOU,LAR,7,33,N,N,5.72,11.50
2017 Week 10,NO,BUF,47,10,N,N,1.79,-2.00
2017 Week 10,GB,CHI,23,16,N,N,2.92,4.50
2017 Week 10,CLE,DET,24,38,N,N,6.52,13.00
2017 Week 10,PIT,IND,20,17,N,N,1.22,-10.50
2017 Week 10,LAC,JAX,17,20,N,N,2.81,4.00
2017 Week 10,NYJ,TB,10,15,N,N,1.75,-2.50
2017 Week 10,CIN,TEN,20,24,N,N,3.10,5.50
2017 Week 10,MIN,WAS,38,30,N,N,1.88,-2.00
2017 Week 9,SEA,ARI,22,16,N,N,1.43,-6.00
2017 Week 9,DET,GB,30,17,N,N,1.70,-2.50
2017 Week 9,OAK,MIA,27,24,N,N,1.74,-2.50
2017 Week 9,KC,DAL,17,28,N,N,1.88,0.00
2017 Week 9,ARI,SF,20,10,N,N,1.75,-2.50
2017 Week 9,WAS,SEA,17,14,N,N,3.77,7.00
2017 Week 9,ATL,CAR,17,20,N,N,2.14,2.00
2017 Week 9,IND,HOU,20,14,N,N,6.48,13.00
2017 Week 9,CIN,JAX,7,23,N,N,2.84,3.50
2017 Week 9,TB,NO,10,30,N,N,3.64,7.00
2017 Week 9,LAR,NYG,51,17,N,N,1.56,-3.50
2017 Week 9,DEN,PHI,23,51,N,N,4.18,7.50
2017 Week 9,BAL,TEN,20,23,N,N,2.53,3.50
2017 Week 9,BUF,NYJ,21,34,N,N,1.63,-3.50
2016 Playoffs,NE,ATL,34,28,Y,N,1.72,0.00
2016 Playoffs,PIT,NE,17,36,Y,N,3.05,5.50
2016 Playoffs,GB,ATL,21,44,Y,N,2.77,4.00
2016 Playoffs,GB,DAL,34,31,Y,N,2.81,4.00
2016 Playoffs,PIT,KC,18,16,Y,N,2.14,0.00
2016 Playoffs,HOU,NE,16,34,Y,N,9.58,16.00
2016 Playoffs,SEA,ATL,20,36,Y,N,2.81,4.00
2016 Playoffs,NYG,GB,13,38,Y,N,2.79,5.50
2016 Playoffs,MIA,PIT,12,30,Y,N,4.38,8.50
2016 Playoffs,DET,SEA,6,26,Y,N,3.81,7.50
2016 Playoffs,OAK,HOU,14,27,Y,N,2.34,3.00
2016 Week 17,OAK,DEN,6,24,N,N,2.14,3.50
2016 Week 17,ARI,LAR,44,6,N,N,1.41,-7.00
2016 Week 17,KC,SD,37,27,N,N,1.40,-4.00
2016 Week 17,SEA,SF,25,23,N,N,1.26,-9.50
2016 Week 17,NYG,WAS,19,10,N,N,4.10,8.00
2016 Week 17,NO,ATL,32,38,N,N,3.54,7.00
2016 Week 17,BAL,CIN,10,27,N,N,2.16,2.50
2016 Week 17,GB,DET,31,24,N,N,1.60,-3.50
2016 Week 17,JAX,IND,20,24,N,N,2.94,6.00
2016 Week 17,NE,MIA,35,14,N,N,1.24,-7.50
2016 Week 17,CHI,MIN,10,38,N,N,3.05,6.50
2016 Week 17,BUF,NYJ,10,30,N,N,1.58,-6.00
2016 Week 17,DAL,PHI,13,27,N,N,2.66,3.50
2016 Week 17,CLE,PIT,24,27,N,N,3.18,10.00
2016 Week 17,CAR,TB,16,17,N,N,3.18,4.00
2016 Week 17,HOU,TEN,17,24,N,N,2.42,3.00
2016 Week 16,DET,DAL,21,42,N,N,3.69,7.50
2016 Week 16,DEN,KC,10,33,N,N,2.74,4.00
2016 Week 16,BAL,PIT,27,31,N,N,2.95,4.00
2016 Week 16,CIN,HOU,10,12,N,N,2.06,2.50
2016 Week 16,SF,LAR,22,21,N,N,2.73,3.00
2016 Week 16,ARI,SEA,34,31,N,N,4.30,7.50
2016 Week 16,IND,OAK,25,33,N,N,2.67,4.00
2016 Week 16,MIA,BUF,34,31,N,N,2.67,3.50
2016 Week 16,ATL,CAR,33,16,N,N,1.79,-2.00
2016 Week 16,WAS,CHI,41,21,N,N,1.60,-3.00
2016 Week 16,SD,CLE,17,20,N,N,1.41,-6.00
2016 Week 16,MIN,GB,25,38,N,N,3.39,7.00
2016 Week 16,TEN,JAX,17,38,N,N,1.46,-4.50
2016 Week 16,NYJ,NE,3,41,N,N,10.98,16.50
2016 Week 16,TB,NO,24,31,N,N,2.31,3.00
2016 Week 16,NYG,PHI,19,24,N,N,1.71,-3.00
2016 Week 15,CAR,WAS,26,15,N,N,2.93,4.50
2016 Week 15,PIT,CIN,24,20,N,N,1.61,-3.00
2016 Week 15,NE,DEN,16,3,N,N,1.62,-3.00
2016 Week 15,OAK,SD,19,16,N,N,1.73,-3.00
2016 Week 15,NO,ARI,48,41,N,N,2.17,2.50
2016 Week 15,SF,ATL,13,41,N,N,7.38,13.00
2016 Week 15,PHI,BAL,26,27,N,N,3.05,6.00
2016 Week 15,CLE,BUF,13,33,N,N,5.08,10.50
2016 Week 15,GB,CHI,30,27,N,N,1.38,-6.50
2016 Week 15,TB,DAL,20,26,N,N,3.73,7.00
2016 Week 15,JAX,HOU,20,21,N,N,3.27,5.00
2016 Week 15,TEN,KC,19,17,N,N,3.01,5.00
2016 Week 15,IND,MIN,34,6,N,N,2.80,3.50
2016 Week 15,DET,NYG,6,17,N,N,2.93,4.00
2016 Week 15,MIA,NYJ,34,13,N,N,1.77,-3.00
2016 Week 15,LAR,SEA,3,24,N,N,8.36,14.00
2016 Week 14,BAL,NE,23,30,N,N,3.77,7.50
2016 Week 14,DAL,NYG,7,10,N,N,1.61,-3.00
2016 Week 14,SEA,GB,10,38,N,N,1.71,-2.50
2016 Week 14,ATL,LAR,42,14,N,N,1.42,-4.50
2016 Week 14,NYJ,SF,23,17,N,N,2.29,1.00
2016 Week 14,PIT,BUF,27,20,N,N,1.81,-2.00
2016 Week 14,SD,CAR,16,28,N,N,2.06,1.00
2016 Week 14,CIN,CLE,23,10,N,N,1.40,-4.00
2016 Week 14,CHI,DET,17,20,N,N,4.18,7.50
2016 Week 14,HOU,IND,22,17,N,N,3.05,6.00
2016 Week 14,MIN,JAX,25,16,N,N,1.56,-3.00
2016 Week 14,ARI,MIA,23,26,N,N,2.06,2.50
2016 Week 14,WAS,PHI,27,22,N,N,1.77,-1.00
2016 Week 14,NO,TB,11,16,N,N,2.27,2.50
2016 Week 14,DEN,TEN,10,13,N,N,2.16,1.50
2016 Week 14,OAK,KC,13,21,N,N,2.58,3.00
2016 Week 13,IND,NYJ,41,10,N,N,1.80,-2.00
2016 Week 13,CAR,SEA,7,40,N,N,3.56,6.50
2016 Week 13,WAS,ARI,23,31,N,N,2.28,2.50
2016 Week 13,NYG,PIT,14,24,N,N,3.22,5.50
2016 Week 13,TB,SD,28,21,N,N,2.80,3.50
2016 Week 13,BUF,OAK,24,38,N,N,2.48,3.50
2016 Week 13,KC,ATL,29,28,N,N,2.73,3.50
2016 Week 13,MIA,BAL,6,38,N,N,2.56,3.50
2016 Week 13,SF,CHI,6,26,N,N,2.15,2.50
2016 Week 13,PHI,CIN,14,32,N,N,2.11,-1.00
2016 Week 13,HOU,GB,13,21,N,N,3.52,6.50
2016 Week 13,DEN,JAX,20,10,N,N,1.42,-4.50
2016 Week 13,LAR,NE,10,26,N,N,6.94,13.50
2016 Week 13,DET,NO,28,13,N,N,3.22,4.00
2016 Week 13,DAL,MIN,17,15,N,N,1.53,-2.50
2016 Week 13,GB,PHI,27,13,N,N,2.69,3.50
2016 Week 12,KC,DEN,30,27,N,N,2.49,3.50
2016 Week 12,NE,NYJ,22,17,N,N,1.27,-8.50
2016 Week 12,CAR,OAK,32,35,N,N,2.36,3.50
2016 Week 12,SEA,TB,5,14,N,N,1.41,-5.00
2016 Week 12,ARI,ATL,19,38,N,N,2.89,4.00
2016 Week 12,CIN,BAL,14,19,N,N,2.86,3.50
2016 Week 12,JAX,BUF,21,28,N,N,3.73,7.00
2016 Week 12,TEN,CHI,27,21,N,N,1.50,-2.00
2016 Week 12,NYG,CLE,27,13,N,N,1.35,-7.00
2016 Week 12,SD,HOU,21,13,N,N,1.83,0.00
2016 Week 12,SF,MIA,24,31,N,N,4.05,7.50
2016 Week 12,LAR,NO,21,49,N,N,3.81,7.00
2016 Week 12,PIT,IND,28,7,N,N,1.70,-2.50
2016 Week 12,WAS,DAL,26,31,N,N,3.44,7.00
2016 Week 12,MIN,DET,13,16,N,N,2.21,2.50
2016 Week 11,HOU,OAK,20,27,N,N,3.14,5.00
2016 Week 11,GB,WAS,24,42,N,N,2.27,2.50
2016 Week 11,NE,SF,30,17,N,N,1.13,-13.50
2016 Week 11,PHI,SEA,15,26,N,N,3.48,6.00
2016 Week 11,MIA,LAR,14,10,N,N,2.06,1.00
2016 Week 11,BUF,CIN,16,12,N,N,2.26,3.00
2016 Week 11,PIT,CLE,24,9,N,N,1.28,-9.00
2016 Week 11,BAL,DAL,17,27,N,N,3.69,7.50
2016 Week 11,JAX,DET,19,26,N,N,3.38,6.50
2016 Week 11,TEN,IND,17,24,N,N,2.40,3.00
2016 Week 11,TB,KC,19,17,N,N,3.81,7.50
2016 Week 11,ARI,MIN,24,30,N,N,2.21,0.00
2016 Week 11,CHI,NYG,16,22,N,N,3.73,7.00
2016 Week 11,NO,CAR,20,23,N,N,2.53,4.00
2016 Week 10,CIN,NYG,20,21,N,N,2.13,2.50
2016 Week 10,SEA,NE,31,24,N,N,3.92,7.50
2016 Week 10,SF,ARI,20,23,N,N,7.71,13.00
2016 Week 10,DAL,PIT,35,30,N,N,2.22,2.50
2016 Week 10,MIA,SD,31,24,N,N,2.71,3.50
2016 Week 10,KC,CAR,20,17,N,N,2.44,3.00
2016 Week 10,HOU,JAX,24,21,N,N,1.81,0.00
2016 Week 10,DEN,NO,25,23,N,N,2.11,1.50
2016 Week 10,LAR,NYJ,9,6,N,N,2.07,2.50
2016 Week 10,ATL,PHI,15,24,N,N,1.83,1.00
2016 Week 10,CHI,TB,10,36,N,N,1.74,0.00
2016 Week 10,GB,TEN,25,47,N,N,1.75,-2.50
2016 Week 10,MIN,WAS,20,26,N,N,2.40,2.50
2016 Week 10,CLE,BAL,7,28,N,N,5.50,10.50
2016 Week 9,BUF,SEA,25,31,N,N,3.44,7.00
2016 Week 9,DEN,OAK,20,30,N,N,2.07,2.50
2016 Week 9,IND,GB,31,26,N,N,3.73,7.00
2016 Week 9,TEN,SD,35,43,N,N,3.14,4.00
2016 Week 9,CAR,LAR,13,10,N,N,1.63,-2.50
2016 Week 9,NO,SF,41,23,N,N,1.57,-3.00
2016 Week 9,PIT,BAL,14,21,N,N,1.67,2.50
2016 Week 9,DAL,CLE,35,10,N,N,1.32,-7.50
2016 Week 9,JAX,KC,14,19,N,N,3.77,7.50
2016 Week 9,NYJ,MIA,23,27,N,N,2.67,3.00
2016 Week 9,DET,MIN,22,16,N,N,3.25,6.00
2016 Week 9,PHI,NYG,23,28,N,N,2.22,3.00
2016 Week 9,ATL,TB,43,28,N,N,1.56,-3.00
2016 Week 9,MIN,CHI,10,20,N,N,1.42,-5.00
2015 Playoffs,CAR,DEN,10,24,Y,N,1.59,-4.00
2015 Playoffs,ARI,CAR,15,49,Y,N,2.51,3.50
2015 Playoffs,NE,DEN,18,20,Y,N,1.61,-3.00
2015 Playoffs,PIT,DEN,16,23,Y,N,3.85,3.50
2015 Playoffs,SEA,CAR,24,31,Y,N,2.27,2.50
2015 Playoffs,GB,ARI,20,26,Y,N,3.64,7.50
2015 Playoffs,KC,NE,20,27,Y,N,2.86,5.00
2015 Playoffs,GB,WAS,35,18,Y,N,2.04,2.00
2015 Playoffs,SEA,MIN,10,9,Y,N,1.43,-7.00
2015 Playoffs,PIT,CIN,18,16,Y,N,1.78,-3.00
2015 Playoffs,KC,HOU,30,0,Y,N,1.59,-3.00
2015 Week 17,SEA,ARI,36,6,N,N,3.35,3.50
2015 Week 17,SD,DEN,20,27,N,N,4.30,7.50
2015 Week 17,STL,SF,16,19,N,N,1.57,-3.50
2015 Week 17,NO,ATL,20,17,N,N,2.75,4.00
2015 Week 17,NYJ,BUF,17,22,N,N,1.65,-1.50
2015 Week 17,TB,CAR,10,38,N,N,5.23,10.50
2015 Week 17,DET,CHI,24,20,N,N,2.03,1.50
2015 Week 17,BAL,CIN,16,24,N,N,4.22,7.50
2015 Week 17,PIT,CLE,28,12,N,N,1.26,-10.00
2015 Week 17,WAS,DAL,34,23,N,N,2.65,3.50
2015 Week 17,MIN,GB,20,13,N,N,2.55,3.00
2015 Week 17,JAX,HOU,6,30,N,N,3.26,6.00
2015 Week 17,TEN,IND,24,30,N,N,2.71,3.50
2015 Week 17,OAK,KC,17,23,N,N,3.48,7.00
2015 Week 17,NE,MIA,10,20,N,N,1.22,-10.50
2015 Week 17,PHI,NYG,35,30,N,N,2.57,3.50
2015 Week 16,CIN,DEN,17,20,N,N,2.69,3.50
2015 Week 16,GB,ARI,8,38,N,N,2.83,4.50
2015 Week 16,STL,SEA,23,17,N,N,7.91,13.50
2015 Week 16,JAX,NO,27,38,N,N,2.34,3.50
2015 Week 16,CAR,ATL,13,20,N,N,1.34,-7.00
2015 Week 16,PIT,BAL,17,20,N,N,1.21,-10.50
2015 Week 16,DAL,BUF,6,16,N,N,3.27,6.00
2015 Week 16,SF,DET,17,32,N,N,5.23,8.00
2015 Week 16,CLE,KC,13,17,N,N,7.04,12.50
2015 Week 16,IND,MIA,18,12,N,N,2.25,1.50
2015 Week 16,NYG,MIN,17,49,N,N,3.11,6.50
2015 Week 16,NE,NYJ,20,26,N,N,1.61,-3.00
2015 Week 16,CHI,TB,26,21,N,N,2.44,3.00
2015 Week 16,HOU,TEN,34,6,N,N,1.50,-4.50
2015 Week 16,WAS,PHI,38,24,N,N,2.40,3.50
2015 Week 16,SD,OAK,20,23,N,N,3.01,4.50
2015 Week 15,DET,NO,35,27,N,N,2.40,3.00
2015 Week 15,ARI,PHI,40,17,N,N,1.56,-3.50
2015 Week 15,DEN,PIT,27,34,N,N,3.10,6.00
2015 Week 15,MIA,SD,14,30,N,N,2.10,1.50
2015 Week 15,CIN,SF,24,14,N,N,1.47,-4.50
2015 Week 15,GB,OAK,30,20,N,N,1.63,-3.00
2015 Week 15,CLE,SEA,13,30,N,N,10.44,14.50
2015 Week 15,KC,BAL,34,14,N,N,1.30,-7.00
2015 Week 15,HOU,IND,16,10,N,N,2.13,0.00
2015 Week 15,ATL,JAX,23,17,N,N,2.52,3.00
2015 Week 15,CHI,MIN,17,38,N,N,3.08,5.00
2015 Week 15,TEN,NE,16,33,N,N,9.87,13.50
2015 Week 15,CAR,NYG,38,35,N,N,1.47,-4.00
2015 Week 15,BUF,WAS,25,35,N,N,1.88,-1.00
2015 Week 15,NYJ,DAL,19,16,N,N,1.63,-3.00
2015 Week 15,TB,STL,23,31,N,N,2.06,0.00
2015 Week 14,NYG,MIA,31,24,N,N,1.85,2.00
2015 Week 14,SEA,BAL,35,6,N,N,1.17,-10.50
2015 Week 14,DAL,GB,7,28,N,N,3.77,7.50
2015 Week 14,OAK,DEN,15,12,N,N,3.89,7.50
2015 Week 14,ATL,CAR,0,38,N,N,4.10,7.50
2015 Week 14,WAS,CHI,24,21,N,N,2.59,3.50
2015 Week 14,PIT,CIN,33,20,N,N,2.28,3.00
2015 Week 14,SF,CLE,10,24,N,N,2.06,1.50
2015 Week 14,NE,HOU,27,6,N,N,1.63,-3.50
2015 Week 14,IND,JAX,16,51,N,N,2.02,-1.00
2015 Week 14,SD,KC,3,10,N,N,5.12,10.50
2015 Week 14,TEN,NYJ,8,30,N,N,3.79,7.50
2015 Week 14,BUF,PHI,20,23,N,N,1.85,2.00
2015 Week 14,DET,STL,14,21,N,N,2.00,1.00
2015 Week 14,NO,TB,24,17,N,N,2.69,3.50
2015 Week 14,MIN,ARI,20,23,N,N,3.89,7.50
2015 Week 13,DAL,WAS,19,16,N,N,2.93,4.00
2015 Week 13,IND,PIT,10,45,N,N,3.60,7.00
2015 Week 13,PHI,NE,35,28,N,N,5.23,10.00
2015 Week 13,CAR,NO,41,38,N,N,1.33,-6.50
2015 Week 13,KC,OAK,34,20,N,N,1.69,-3.00
2015 Week 13,DEN,SD,17,3,N,N,1.47,-4.00
2015 Week 13,HOU,BUF,21,30,N,N,2.48,3.50
2015 Week 13,SF,CHI,26,20,N,N,3.56,7.00
2015 Week 13,CIN,CLE,37,3,N,N,1.22,-10.00
2015 Week 13,BAL,MIA,13,15,N,N,2.71,4.50
2015 Week 13,SEA,MIN,38,7,N,N,1.93,-1.00
2015 Week 13,NYJ,NYG,23,20,N,N,1.78,-1.00
2015 Week 13,ARI,STL,27,3,N,N,1.40,-5.50
2015 Week 13,ATL,TB,19,23,N,N,2.11,2.50
2015 Week 13,JAX,TEN,39,42,N,N,2.20,2.50
2015 Week 13,GB,DET,27,23,N,N,1.67,-5.00
2015 Week 12,BAL,CLE,33,27,N,N,2.24,1.00
2015 Week 12,NE,DEN,24,30,N,N,1.65,-3.50
2015 Week 12,PIT,SEA,30,39,N,N,2.91,5.50
2015 Week 12,ARI,SF,19,13,N,N,1.19,-10.50
2015 Week 12,MIN,ATL,20,10,N,N,2.10,2.50
2015 Week 12,STL,CIN,7,31,N,N,4.54,9.00
2015 Week 12,NO,HOU,6,24,N,N,2.46,3.00
2015 Week 12,TB,IND,12,25,N,N,2.56,3.00
2015 Week 12,SD,JAX,31,25,N,N,2.84,4.00
2015 Week 12,BUF,KC,22,30,N,N,3.22,6.00
2015 Week 12,MIA,NYJ,20,38,N,N,2.58,4.00
2015 Week 12,OAK,TEN,24,21,N,N,1.83,-2.00
2015 Week 12,NYG,WAS,14,20,N,N,1.75,-1.00
2015 Week 12,CHI,GB,17,13,N,N,4.61,8.00
2015 Week 12,CAR,DAL,33,14,N,N,1.85,1.00
2015 Week 11,PHI,DET,14,45,N,N,1.93,-1.00
2015 Week 11,BUF,NE,13,20,N,N,3.89,7.50
2015 Week 11,CIN,ARI,31,34,N,N,2.94,3.50
2015 Week 11,GB,MIN,30,13,N,N,2.05,1.00
2015 Week 11,SF,SEA,13,29,N,N,8.67,13.00
2015 Week 11,KC,SD,33,3,N,N,1.65,-3.00
2015 Week 11,IND,ATL,24,21,N,N,3.10,6.00
2015 Week 11,STL,BAL,13,16,N,N,2.05,1.00
